"category","favorites","image_count","name","price_raw","product_reviews","seller_name","seller_rating","seller_reviews","tags","url"
,"21","11","Sterling Silver Tribal Bali Bangles – Handcrafted Ornate Stacking Bracelet Set","$89.09","13","LisaOriginHub","4.58","13",,"https://www.etsy.com/listing/4368044420/sterling-silver-tribal-bali-bangles?click_key=79da8d15-4cfb-4b15-878e-5350962f8b5a%3ALT3033b5c873e112664f4ece7b41f75f81e099e2b1&click_sum=6e25df57&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sr_gallery-8-1&organic_search_click=1&frs=1&sca=1&content_source=79da8d15-4cfb-4b15-878e-5350962f8b5a%253ALT3033b5c873e112664f4ece7b41f75f81e099e2b1"
,"5","13","Jatayu Battle Ravana Wood Carving 19 inch, Ramayana Wall Art, Balinese Cempaka Wood Decor","$323.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1782162745/jatayu-battle-with-ravana-summer-decor?click_key=EuItT_3FZBKTT-WXELyO8wTva-03%3ALT9dfe539cf05995613c6d13a6f59728710c1822bc&click_sum=6cbca506&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-8-1&pro=1&cns=1&local_signal_search=1"
,"5","10","FFD #103 | Lovely Red Coral Necklace Pendant Option With Silver Chain | Sterling Silver Red Coral Pendant | Balinese Inlay Red Coral Jewelry","$61.00+","959","AlbuquerqueTrader","4.86","959",,"https://www.etsy.com/listing/1897140231/ffd-103-lovely-red-coral-necklace?click_key=79da8d15-4cfb-4b15-878e-5350962f8b5a%3ALT28207e7908e7b2b2c8855bc9604f6f6dd17cdc0e&click_sum=6a3618c0&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sr_gallery-8-2&organic_search_click=1&frs=1&content_source=79da8d15-4cfb-4b15-878e-5350962f8b5a%253ALT28207e7908e7b2b2c8855bc9604f6f6dd17cdc0e"
,"0","10","Bali Barong Mask Travel Photography Canvas Print","$57.08+","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4463500453/bali-barong-mask-travel-photography?click_key=EuItT_3FZBKTT-WXELyO8wTva-03%3ALTe3e7e39133aab6faac669db8848902bb335c8f30&click_sum=581e7ec4&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-8-2"
,"39","10","Framed Batik Tapestry Canvas Print: Vintage Balinese Textile Wall Art","$147.05+","442","ArtierCanvas","4.82","442",,"https://www.etsy.com/listing/1903039701/framed-batik-tapestry-canvas-print?click_key=5ef97f67-4dc3-4f47-b713-49e4d1d3bbc9%3ALT0c7b03fbb87d6310c0f4cf28c9a5c084e14086cb&click_sum=04db64cf&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-8-1&organic_search_click=1&pro=1&frs=1&sts=1&content_source=5ef97f67-4dc3-4f47-b713-49e4d1d3bbc9%253ALT0c7b03fbb87d6310c0f4cf28c9a5c084e14086cb"
,"0","20","Large Antique Wooden Sculpture Bali Wood Indonesian Goddess Women Sculpture Old Wood Thai Mythical Goddess Balinese Krishna Southeast Asian","$250.00","1361","PalmBeachCollector","4.93","1400",,"https://www.etsy.com/listing/4483427074/large-antique-wooden-sculpture-bali-wood?click_key=5ef97f67-4dc3-4f47-b713-49e4d1d3bbc9%3ALT4a36ad50e3cf262c6dd24df013350f53a23221d9&click_sum=e53cd55f&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-8-2&organic_search_click=1&content_source=5ef97f67-4dc3-4f47-b713-49e4d1d3bbc9%253ALT4a36ad50e3cf262c6dd24df013350f53a23221d9"
,"12","10","Black and White, Bali Print, Bali Wall Art, Bali Poster, Bali Photo, Bali Poster Print, Bali Wall Decor, Indonesia Poster Print, Asia","Now$26.39+","428","ColorTravel","4.86","428",,"https://www.etsy.com/listing/1722930819/black-and-white-bali-print-bali-wall-art?click_key=EuItT_3FZBKTT-WXELyO8wTva-03%3ALTa8391482d9429508fee57b054b6fb5b53bdef756&click_sum=11722c66&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-8-3&pro=1&frs=1&sts=1"
,"7","10","Bali Indonesia Watercolor Print – Tropical Beach Wall Art, Bali Travel Poster, Coastal Paradise Painting, Travel Home Decor","$16.03+","832","TravelHouseDesign","4.65","832",,"https://www.etsy.com/listing/4398527610/bali-indonesia-watercolor-print-tropical?click_key=EuItT_3FZBKTT-WXELyO8wTva-03%3ALTd03735288ae08dafc4cf3f385cfcf2bee7338364&click_sum=d7aa3d40&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-8-4&pro=1"
,"4","9","Balinese sculpture - Woman - Naked - 20th century - Bali - Indonesia - Indonesian art - Carved wood","$238.05","1462","LokkenAntiques","4.93","1500",,"https://www.etsy.com/listing/4310811594/balinese-sculpture-woman-naked-20th?click_key=def93f9e-28be-4e5d-a3f2-c2986da42243%3ALTf780e87f47032de6139d53731137364c83195939&click_sum=407bd62c&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-10-1&organic_search_click=1&sts=1&content_source=def93f9e-28be-4e5d-a3f2-c2986da42243%253ALTf780e87f47032de6139d53731137364c83195939"
,"152","10","Hand Carved Barong Lion Mask: Balinese Folk Art Wall Decor","$89.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1110283391/hand-carved-barong-lion-mask-balinese?click_key=def93f9e-28be-4e5d-a3f2-c2986da42243%3ALT381588e47d2c133bd5c8d038e3730c9e12ccc10a&click_sum=a48ab2b1&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-10-2&organic_search_click=1&frs=1&cns=1&sts=1&content_source=def93f9e-28be-4e5d-a3f2-c2986da42243%253ALT381588e47d2c133bd5c8d038e3730c9e12ccc10a"
,"0","5","Handmade Genuine Leather Bag – Minimalist Design, Everyday & Special Occasion Use, Timeless Style.","$278.15","0","CronoCraft",,"0",,"https://www.etsy.com/listing/4424873395/handmade-genuine-leather-bag-minimalist?click_key=280cd486-3ba0-425d-bd42-c97837b942d3%3ALTf2beb96bb987677e56ca51382fe51802f7247f2c&click_sum=a5638e30&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-12-1&organic_search_click=1&frs=1&content_source=280cd486-3ba0-425d-bd42-c97837b942d3%253ALTf2beb96bb987677e56ca51382fe51802f7247f2c"
,"17","5","Natural Red Coral Pendant with 925 Sterling Silver | Frog Design | Balinese Handmade Product","$64.95","127","LetungSilverStore","4.85","127",,"https://www.etsy.com/listing/1404377436/natural-red-coral-pendant-with-925?click_key=280cd486-3ba0-425d-bd42-c97837b942d3%3ALT3c7fb02b165bf03e5cf8af9350eaac666397ea1b&click_sum=2a5a6460&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-12-2&organic_search_click=1&frs=1&local_signal_search=1&content_source=280cd486-3ba0-425d-bd42-c97837b942d3%253ALT3c7fb02b165bf03e5cf8af9350eaac666397ea1b"
,"8","7","African Turquoise & Pearl Bracelet: Bali Silver Accents","Now$76.50","159","LeslieTJewelry","4.98","159",,"https://www.etsy.com/listing/1514194663/african-turquoise-pearl-bracelet-bali?click_key=EurycHtxIZc3h4uGXiUjWqEqNl28%3ALT8caa6c8abced3c49dbb31a4e40c9362890c0863d&click_sum=efbf2274&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-8-4&pro=1"
,"32","10","Dewi Sri Goddess Spirit-chaser Mobile: Hand Carved Balinese Wood Wall Art","$69.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1521356354/dewi-sri-goddess-spirit-chaser-mobile?click_key=a35edbc5-1b83-48ed-9db5-d7150d4b58e5%3ALT91b734bd62f8f41a160a90ef7af03764b8d8f16c&click_sum=65ab60e5&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-10-1&organic_search_click=1&frs=1&sts=1&content_source=a35edbc5-1b83-48ed-9db5-d7150d4b58e5%253ALT91b734bd62f8f41a160a90ef7af03764b8d8f16c"
,"660","10","Balinese Lotus King Size Headboard 180cm Carved Wood Wall Panel | Mandala Floral Teak Wood Art | Bali Hand Carved Square Panel Boho Bedroom","$586.50","805","mythaihome","4.79","805",,"https://www.etsy.com/listing/630269164/balinese-lotus-king-size-headboard-180cm?click_key=a35edbc5-1b83-48ed-9db5-d7150d4b58e5%3ALTbddf714cfe7b77057894e35bb49091c03d2fdf43&click_sum=d6dd9824&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-10-2&organic_search_click=1&pro=1&content_source=a35edbc5-1b83-48ed-9db5-d7150d4b58e5%253ALTbddf714cfe7b77057894e35bb49091c03d2fdf43"
,"0","19","Hand-carved Cempaka Wood Elephant Head Wall Sculpture, Balinese Art Decor","Now$314.10","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/4490050195/hand-carved-cempaka-wood-elephant-head?click_key=EuhCNsjF-q0yECfPlAeTVj81I_47%3ALT4f1a6aca52eb59fc62f9bcb448184dfd2763f099&click_sum=fdecb0cb&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-9-1&pro=1&local_signal_search=1"
,"0","8","Framed Hand-Carved Balinese Mask – Original Artwork","$187.21","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492401888/framed-hand-carved-balinese-mask?click_key=EuhCNsjF-q0yECfPlAeTVj81I_47%3ALT460b59c7b826f5d0ebf7610f76b72fd305375719&click_sum=8bb48e4c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-9-2"
,"8","16","Authentic Vintage Kamasan Balinese Painting – Traditional Indonesian Wall Art, Hand Painted Cultural Decor A131","Now$224.25","9","AntiqueGallery39521","5","9",,"https://www.etsy.com/listing/4430518752/authentic-vintage-kamasan-balinese?click_key=efd36253-2312-477a-8e0f-dc97939345e8%3ALT6301f9d82c5f30c613b77a0edc57d88e41587b9a&click_sum=4fc31f69&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-9-1&organic_search_click=1&pro=1&frs=1&content_source=efd36253-2312-477a-8e0f-dc97939345e8%253ALT6301f9d82c5f30c613b77a0edc57d88e41587b9a"
,"210","10","Balinese Mask Three Eyed Demon Rakshasa | Carved Bali Folk Art Mask | Wood Carving Red","$98.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1599839224/balinese-mask-three-eyed-demon-rakshasa?click_key=efd36253-2312-477a-8e0f-dc97939345e8%3ALT3a3767600b84f68e61d8b2df8fd3059c93738c85&click_sum=6b4eab80&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-9-2&organic_search_click=1&frs=1&sts=1&content_source=efd36253-2312-477a-8e0f-dc97939345e8%253ALT3a3767600b84f68e61d8b2df8fd3059c93738c85"
,"7","10","Ubud Travel Poster: Bali Rice Terraces and Monkey Forest Art","Now$10.38+","224","VoyagevignettesArt","4.86","224",,"https://www.etsy.com/listing/1827488089/ubud-city-print-ubud-travel-poster-bali?click_key=EuhCNsjF-q0yECfPlAeTVj81I_47%3ALT115f67b637f98451908ebe6ae32bf6f3006e7e36&click_sum=4996d75e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-9-3&pro=1&frs=1&sts=1"
,"3","12","Ubud Bali Canvas Print: Watercolor Rice Terraces Wall Art","Now$40.53+","804","TheWanderLifeStudio","4.91","804",,"https://www.etsy.com/listing/4403037035/ubud-bali-canvas-print-watercolor-rice?click_key=EuhCNsjF-q0yECfPlAeTVj81I_47%3ALTcba70a2798a52ff655a0373a645781b5c4098908&click_sum=31334ecc&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-9-4&pro=1&frs=1&sts=1"
,"0","1","Framed Hand-Carved Balinese Mask – Original Artwork","$210.13","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492398958/framed-hand-carved-balinese-mask?click_key=Eut74cPPuHHSbX4H_8ycCFlxlh06%3ALTc36d8b7b1658618e3b31e0b6886a4e85fad5ad24&click_sum=0e3b5fa2&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-9-2"
,"0","6","Canggu Indonesia Art Print Rice Fields Tropical Landscape","$14.64+","0","SundayPostery",,"0",,"https://www.etsy.com/listing/4492107653/canggu-indonesia-art-print-rice-fields?click_key=Eut74cPPuHHSbX4H_8ycCFlxlh06%3ALTd1e6f476a2e0448baa197fa9b4df37ea5aa7e5b8&click_sum=c6981257&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-9-3&frs=1"
,"19","6","Vintage Balinese Hand-Carved Wood Mirror - Art Nouveau Style - Floral Lotus Motif - Polychrome Wall Decor","$135.50","428","TrodelTony","4.96","428",,"https://www.etsy.com/listing/4473919318/vintage-balinese-hand-carved-wood-mirror?click_key=701d7ba8-4be0-4b6c-bbc3-af336586c1f1%3ALT286316f9e0a9e3343d98660df6f6cefdb454f969&click_sum=604943cd&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-9-2&organic_search_click=1&frs=1&content_source=701d7ba8-4be0-4b6c-bbc3-af336586c1f1%253ALT286316f9e0a9e3343d98660df6f6cefdb454f969"
,"9","10","Cempaka Wood Boma Mask, Balinese Wall Decor","$152.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1389532580/cempaka-wood-rangda-mask-balinese-wall?click_key=EuW_NOX0y2_gcLddfsJoe-Qx2hc4%3ALTd22aef980a85d05b18ad2a5d87fce8bb1fc1a6af&click_sum=3be5d196&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-7-3&pro=1&local_signal_search=1"
,"3","7","Balinese Cat Beach Travel Poster Hawaiian Ocean Wall Art Print Tropical Cat Lover Gift Home Decor Coastal Decor Vintage Style","Now$20.62+","16","UncleKoas","5","16",,"https://www.etsy.com/listing/4422620064/balinese-cat-beach-travel-poster?click_key=Eut74cPPuHHSbX4H_8ycCFlxlh06%3ALT8916eed35f62cff4588cc8fc7617193268c6b003&click_sum=15fe23e0&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-9-4&pro=1&frs=1"
,"208","8","Balinese Golden Lotus Panel architectural Relief Wood Carving Bali wall Art teal 39""","$279.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1073734356/balinese-golden-lotus-panel?click_key=701d7ba8-4be0-4b6c-bbc3-af336586c1f1%3ALT9f60b8b1c9cd04cb2b2eaace9e73cb3f606318f8&click_sum=c4c918e4&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-9-1&organic_search_click=1&frs=1&sts=1&content_source=701d7ba8-4be0-4b6c-bbc3-af336586c1f1%253ALT9f60b8b1c9cd04cb2b2eaace9e73cb3f606318f8"
,"0","10","Bali Barong Mask Travel Photography Canvas Print","$57.08+","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4463500453/bali-barong-mask-travel-photography?click_key=EuP_4ay7mkw6utYnUMz_oV-RqLbe%3ALT6adf2397415b737f290939c3f2332950748dad3e&click_sum=8cf2d6a6&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-9-4"
,"80","12","Natural Peridot Teardrop Earrings, Sterling Silver, Balinese Craftsmanship","Now$50.99","63","SanSanJewelryID","4.88","63",,"https://www.etsy.com/listing/1086242292/natural-peridot-earrings-gift-for-mom?click_key=EurycHtxIZc3h4uGXiUjWqEqNl28%3ALT8b116db46f9fd6bef900aa5fd3db9eddd0deb0c7&click_sum=981b34c2&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-8-3&pro=1&local_signal_search=1"
,"4","3","Balinese Barong Hand-Carved Wooden Mask","$50.00","2","TeaDrunkard","5","2",,"https://www.etsy.com/listing/4456329729/balinese-barong-hand-carved-wooden-mask?click_key=EuW_NOX0y2_gcLddfsJoe-Qx2hc4%3ALT81f4d33b891caf324c651b4c195a0dcd92aae0b2&click_sum=7e55f3e5&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-7-4&sts=1"
,"32","10","Hand Carved Balinese Offering Box: Polychrome Wood Folk Art, Stash Box","$249.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1307325563/hand-carved-balinese-offering-box?click_key=b9e1a9f7-05cf-4f1f-ae76-a86c8349ca43%3ALT72a16f3aa96fb8df2083825b685f00f1480d05f8&click_sum=0039d02d&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-11-2&organic_search_click=1&frs=1&sts=1&content_source=b9e1a9f7-05cf-4f1f-ae76-a86c8349ca43%253ALT72a16f3aa96fb8df2083825b685f00f1480d05f8"
,"43","10","Hand Carved Balinese Mandala Headboard: Gold Boho Wall Art","$1,225.00+","16","CraftedFashionsLtdCo","4.86","16",,"https://www.etsy.com/listing/1813461285/hand-carved-balinese-mandala-headboard?click_key=b9e1a9f7-05cf-4f1f-ae76-a86c8349ca43%3ALTb878d8a63ec2658744e30e300744fe3814f820d8&click_sum=7339819e&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-11-1&organic_search_click=1&frs=1&content_source=b9e1a9f7-05cf-4f1f-ae76-a86c8349ca43%253ALTb878d8a63ec2658744e30e300744fe3814f820d8"
,"10","10","Hand Carved Teak Bali Barong Mask, Balinese Wall Decor (8x9x4)","$272.00","30","SuwetaArtShop","4.85","30",,"https://www.etsy.com/listing/1279427233/hand-carved-teak-bali-barong-mask?click_key=c3b988e2-c055-4a82-b90a-33530649421c%3ALT5404f8d6b9f9db9fe20cbc1d9a3091f634172a17&click_sum=588fcc6e&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-7-2&organic_search_click=1&local_signal_search=1&content_source=c3b988e2-c055-4a82-b90a-33530649421c%253ALT5404f8d6b9f9db9fe20cbc1d9a3091f634172a17"
,"0","7","35cm High Quality Wooden Raksasa Mask , Raksasa Mask , Balinese Mythology , Wooden Mask , Wall Decor , Home Decor , Birthday Gift","$389.00","15","SatyaArtStore","4.98","15",,"https://www.etsy.com/listing/4442483986/35cm-high-quality-wooden-raksasa-mask?click_key=c3b988e2-c055-4a82-b90a-33530649421c%3ALT06316fd697dd365e2e743af119e0031f26c0bf96&click_sum=c20d5eaa&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-7-1&organic_search_click=1&local_signal_search=1&content_source=c3b988e2-c055-4a82-b90a-33530649421c%253ALT06316fd697dd365e2e743af119e0031f26c0bf96"
,"2","10","Antique African Lega Mask: Handcrafted Tribal Art from Congo-8054","$145.80","1641","spiritsspeaks","4.8","1600",,"https://www.etsy.com/listing/1801940015/antique-african-lega-mask-handcrafted?click_key=EuyGQEifYhlz-Qr8KTXzzD706I97%3ALT834318c238f123fcd39c81ca61ba4b9b314aa019&click_sum=d11724c7&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-8-1&pro=1&frs=1&sts=1"
,"5","3","Thai Hand-Carved Wooden Buddha Mask – Traditional Buddhist Wall Art","$50.00","2","TeaDrunkard","5","2",,"https://www.etsy.com/listing/4456286333/thai-hand-carved-wooden-buddha-mask?click_key=EuyGQEifYhlz-Qr8KTXzzD706I97%3ALTd00ffd3385a2e7d468573f2b95737e94700aa46f&click_sum=af161ceb&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-8-2&cns=1&sts=1"
,"8","10","Dewi Sri Wooden Mask, Hand Carved Balinese Wall Art","$423.00","30","SuwetaArtShop","4.85","30",,"https://www.etsy.com/listing/1140021747/dewi-sri-wooden-mask-hand-carved?click_key=62026928-b4f7-492b-95be-387f93f48342%3ALTc3c54a95570059667a061992173d313e954e1f85&click_sum=12358fd9&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-8-1&organic_search_click=1&local_signal_search=1&content_source=62026928-b4f7-492b-95be-387f93f48342%253ALTc3c54a95570059667a061992173d313e954e1f85"
,"10","10","Balinese Dewi Goddess Carved Wood Mask: Hand Painted Bali Art Carving Wall Decor Art","$298.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1529788851/balinese-dewi-goddess-carved-wood-mask?click_key=62026928-b4f7-492b-95be-387f93f48342%3ALTd32af6c903df7635cea1f3ac127d8bf67625a45a&click_sum=b50f00eb&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-8-2&organic_search_click=1&frs=1&sts=1&content_source=62026928-b4f7-492b-95be-387f93f48342%253ALTd32af6c903df7635cea1f3ac127d8bf67625a45a"
,"0","15","Antique wood carving Balinese hand-painted Barong mask","Now$205.04","77","PortholAntiek","4.74","77",,"https://www.etsy.com/listing/4426448534/antique-wood-carving-balinese-hand?click_key=EuyGQEifYhlz-Qr8KTXzzD706I97%3ALT435c8f58297ccd2c74de2c24ba81435d6c819d4e&click_sum=871c92fe&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-8-3&pro=1&frs=1"
,"19","10","Cempaka Wood Barong Mask, Balinese Wall Decor","$125.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1217251617/cempaka-wood-rangda-mask-balinese-wall?click_key=EuyGQEifYhlz-Qr8KTXzzD706I97%3ALTa43e05d25d1cb5a0fffa7c088328af8228c85e0c&click_sum=686c0024&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-8-4&pro=1&local_signal_search=1"
,"3","10","Hand Carved Wood Plate: Balinese Floral Centerpiece (13.5"")","$143.55","745","33imports","4.81","745",,"https://www.etsy.com/listing/1543194933/hand-carved-wood-plate-balinese-floral?click_key=Eul2C0rfCGwXiW5DQp2-T_u_CC9a%3ALTaed694e0293775b8719a7193b08944daef098076&click_sum=18a47fcf&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-10-1&frs=1"
